clue_numbers,solving_time_ms,backtrack_count,propagation_count
976485123123769548548231976317946852694528317852173694281397465739654281465812739,22,8.550,52918,476032
965128374281743659437596812859231746674985123312467598723654981546819237198372465,22,0.057,415,3502
763924815581736429942518637154387962378269541296145783627491358835672194419853276,22,0.070,600,5190
594623718632781594718549632271895463463217859859436271946372185327158946185964327,22,0.087,718,6234
829436157715298436643157298574819623362745819981623745456971382197382564238564971,22,358.877,2762306,24860519
328516974974283651651749328286195743743862519519437286432658197197324865865971432,22,0.031,198,1570
873469125649152738512783496438916257725348961196275384984621573261537849357894612,22,1.911,22051,198235
416289537928573146357164298891327465645918372732456981279635814563841729184792653,22,1.070,11768,105663
891423576342756198675918243916284357753169824428537619167892435534671982289345761,22,0.194,1833,16233
491286573286753941753491826675349218128675439349128765912867354867534192534912687,22,0.050,398,3347
974631528258749613163582794742396851639815472581427369397168245816254937425973186,22,0.027,176,1351
672359148148627395395184672923415786451768923786932451817296534534871269269543817,22,0.020,142,1029
145926783926837514837145692469278135278351946351469827594682371713594268682713459,22,0.311,3594,32093
967452813381796245524138679675324198819567432243981756752843961196275384438619527,22,0.014,75,425
831294576657138924492756318974615283516823749328479165769581432185342697243967851,22,1.696,18604,167226
741835926692417835583926417925164378837259164416378259169743582374582691258691743,22,1.565,17614,158299
312987456465312978987465321238796514541238769796541283829674135674153892153829647,22,0.204,2247,19984
725986431143572698869314257972638145386451729514297863251769384697843512438125976,22,0.089,833,7233
386754192754291683291386457139678524678425931425139876512963748847512369963847215,22,0.018,87,557
472931568586274193139685427953846271217359684648712935824197356791563842365428719,22,0.078,656,5697
537648192486219537192753486374186925861592374925437861619325748253874619748961253,22,0.039,281,2287
741682935395714268628359471532197684179846352864523719256931847913478526487265193,22,0.016,84,528
135824769284976153796315248528749631613258497479163582847691325961532874352487916,22,0.033,235,1873
321746895764589123598312467285631749613974582947258316879125634436897251152463978,22,14.968,45910,412948
432158697769324158815697324124586973658973241397241586541869732986732415273415869,22,0.046,323,2676
619385742247169538835427916723694185581273469964851327156738294378942651492516873,22,0.098,942,8256
249315678786942351513687924954173862628459137371826495435761289892534716167298543,22,0.109,1058,9299
162573948849126735537894261491652873625387194378419526784961352253748619916235487,22,0.043,328,2736
276895143314762895589143762628519374437286519951374286742658931865931427193427658,22,0.016,79,512
678952314925341678314687925743268159159734286286195743837526491562419837491873562,22,2.621,29800,267994
894625713652371498317849256523187649946532871178964325231798564789456132465213987,22,0.053,421,3541
715493268286751493439268751543982617928617534671534982154329876392876145867145329,22,1.007,10695,96006
568724139931685274472319865297531648846972351153468792385246917624197583719853426,22,0.398,3805,34015
346859271172346958859172643635987412214635789987214536568791324423568197791423865,22,0.031,203,1597
895437612437216598216895734583741926629583147741629385354172869968354271172968453,22,0.029,186,1447
476931825391285476825746391754693218218574963963128754649312587587469132132857649,22,2.884,17591,158075
856341792972856431341972586287635914194287365635194827768513249513429678429768153,22,0.151,699,6066
782159436519463827643872195274598613361724589958631742426987351135246978897315264,22,0.090,341,2845
683927541514683972927514638175846293846239157239175864458362719791458326362791485,22,1.372,7419,66534
318529467647831925295764138821956374569473281734182659483215796152697843976348512,22,0.055,201,1566
693875412875214396214693578748132659956748231132956847361589724589427163427361985,22,0.042,159,1162
236789415789154623154236978413628597628975341975413862342867159867591234591342786,22,0.209,954,8344
815342697234967518796158432152473869347689251968521743479816325523794186681235974,22,0.047,172,1339
916728534345961278782354691457136982829475316163892745578643129291587463634219857,22,0.091,462,3910
793146285641825937528397416359471628862953741174268593216589374985734162437612859,22,1.004,4862,43516
938217456172456893564893217257649381813725649496381725689132574321574968745968132,22,0.116,494,4204
925431786314876952768592341831657429576249813492183567149368275683725194257914638,22,0.155,690,5992
478395612935162478612748935754239186186574329329816754841957263263481597597623841,22,9.065,75527,679515
865392147392741568741865293913457826628913754457628319236179485179584632584236971,22,4.310,51106,459717
397164825641258973582739416254873691738916542169425387875391264426587139913642758,22,0.056,444,3767
251749638386152794947683125194837562738526419625491873519374286473268951862915347,22,0.070,610,5291
578243691243619587619578234496185723732496158185732469364951872827364915951827346,22,17.191,123790,1113840
653841279481729653279563481714952836592386714836174592168497325947235168325618947,22,0.151,1551,13746
987123546231456978564798213812534697679281354345967821728315469153649782496872135,22,0.031,199,1554
198346752572918346436752918985631274361274895724895631619423587243587169857169423,22,0.160,1662,14713
842651973615379428397824156173982564928465731456137289789246315531798642264513897,22,0.597,6302,56480
138592674746138259592746813874213965213659487659874321921465738465387192387921546,22,0.019,96,612
835741926629583714417962538781294365563178249942356187158427693274639851396815472,22,0.079,657,5712
419682357862375194735149628157964283694238571328517946246853719971426835583791462,22,0.014,78,453
971264853538971426264538197749682531315749268682315974193427685427856319856193742,22,1.649,18060,162307
239418756576329418148756329762931845391845672485672931623194587914587263857263194,22,2.549,14439,129704
345612789798543261216897354452761938167389425983254176521976843679438512834125697,22,0.062,234,1872
186724935427539186935681427859162374261473859374958261712345698543896712698217543,22,0.068,294,2406
872315694315964782964872135436297851297581346581436927128653479749128563653749218,22,63.507,548836,4939284
375162984948735621612498357486579132759213468123846795861954273594327816237681549,22,0.016,65,371
518942376294763518376185294831594627459276831627318459742631985985427163163859742,22,0.093,789,6850
549718623718623549623549718872364951364951872951872364435197286197286435286435197,22,0.074,641,5556
825174936693258174417936258254761389938542761176389542382415697769823415541697823,22,0.296,2846,25377
516827349287394165934156872428963517693571284751248936342619758875432691169785423,22,0.343,3635,32484
146327985958461723732589164467293518581674392329815476295148637673952841814736259,22,0.014,77,452
485269173713458926296731845157846392864923517932175684541682739628397451379514268,22,0.016,86,550
736984152152637489489251736218576943675349218943812675397428561561793824824165397,22,0.298,2997,26728
915672843672348519348915276594261738837594162261837495129786354453129687786453921,22,0.016,87,543
729614835538972641146853927485739162261548793397126584912465378873291456654387219,22,0.200,1922,17070
261975438438216957957483261574328619382691574619547382743862195826159743195734826,22,0.029,195,1521
831526974526947813947831562792184635653792148184653729419368257368275491275419386,22,61.740,513809,4624059
239761845761845239845239761926174583583926174174583926697418352418352697352697418,22,0.027,161,1193
395421876214678935786539124862795413143286597957314682621857349578943261439162758,22,0.067,506,4321
654839712938127645721456983895371426462598137173264859319742568247685391586913274,22,1.845,21335,191760
893421657214567839675389241932614785758293164146875923589132476467958312321746598,22,70.815,604216,5437711
972518436815346729643279158128654397456937281739821564584763912367192845291485673,22,0.055,403,3379
279635184418279356635418792784392561156784923392156847947523618523861479861947235,22,0.283,3179,28398
136794285749528631582163947425816793861379524397452168954281376673945812218637459,22,0.208,1973,17499
874325691253916748169487532692174385741853926538269417416738259925641873387592164,22,0.051,383,3207
295861743734529681618473259357298164982614375146735928471352896523986417869147532,22,20.891,169203,1522569
395164287287935614614827395739651428428379561561248739956412873873596142142783956,22,0.305,3391,30288
263517849984632517751849632176954283495283761328761954547398126839126475612475398,22,0.041,269,2226
326751849894623175157498362271845936548369217963172584785934621612587493439216758,22,0.109,991,8691
928347156743615298516829473467581329239764815185932647891273564654198732372456981,22,0.021,105,688
765148239392576148481239576248953617539617824176824953653781492924365781817492365,22,24.440,228073,2052414
967352148523841697418796253791635482842179536356284971285417369174963825639528714,22,5.376,32961,296413
328164759164759328759328164647593281281647593593281647475932816932816475816475932,22,0.159,599,5197
872354169435961827196728453689472531513896274247135698754613982928547316361289745,22,0.237,1049,9213
736912854192584736854376192347691528961258347528437961215843679679125483483769215,22,0.648,2849,25439
274653891891247635635819274127436589589172463463598127912764358746385912358921746,22,5.398,28330,254742
683791452791524368524683179247835691916247583835916724352168947168479235479352816,22,0.057,94,615
392648571751329864684715932165297348279483615438156729823564197917832456546971283,22,0.044,164,1258
385769241967214538412583796296145873541837629738692154129458367854376912673921485,22,0.031,120,831
795143682286597143341682597529471836638925471174836925813269754962754318457318269,22,0.097,382,3229
429681357537249681861357249953412876786593412142876593295164738378925164614738925,22,0.059,225,1807
873296154415837692269451738327964815581372469946518273138729546792645381654183927,22,7.497,53683,482917
528634719179285643463791258952468137846173592317529486284316975631957824795842361,22,0.112,1030,9002
583714629296385741417692358658143972341927865729856134834271596172569483965438217,22,0.055,345,2863
174593628826174395593826471382617954617459283459382716261745839938261547745938162,22,0.252,2541,22656
358412976967853241214769385431627859895134762726598413183246597579381624642975138,22,0.087,729,6311
485291673736485129291736548648529317529173864173648952917364285852917436364852791,22,0.079,679,5876
473285961196473852285196734851964327964732518732851649647328195328519476519647283,22,0.021,111,766
325874169487196235619253847853741926296538714174962583941625378738419652562387491,22,1.042,11775,105739
435172869869543721721986435143297586972658143586314972214769358697835214358421697,22,62.649,485086,4365556
741365892829714365356892714175623948632948157984157623513286479268479531497531286,22,0.249,2523,22491
347698125968521734251437896126375489735984612894216573572843961483169257619752348,22,32.960,312582,2813012
243567918819234675576891342624975183381642759957318426762159834195483267438726591,22,0.037,240,1934
186452397245937681793861542851324769432679158967518234528743916374196825619285473,22,2.481,29038,261117
168493275257168439493257186671984523984532617532671948726819354819345762345726891,22,0.042,299,2456
485961327196732548273854619629473851518296734347185962861329475754618293932547186,22,0.052,406,3396
584293716671854239923761845216475398745389162839126457157948623498632571362517984,22,0.158,1111,9766
384659721965172438217843596436915872591287643728364159649521387152738964873496215,22,0.625,6468,57971
349872651165493872287651493936247185518369247724185369852916734473528916691734528,22,0.030,187,1470
287316459136459827549827316928173564654298173713564298492781635365942781871635942,22,0.104,986,8666
596387142214596873387214965759438216438621597621759384962875431143962758875143629,22,0.052,417,3518
152379486648251739973846521489625317731984265526137894897462153315798642264513978,22,0.292,2758,24580
957821436128364975463759182395217864846593721712648359284936517639175248571482693,22,0.026,163,1241
184295763637184529295637418371842695956371284842956137718429356563718942429563871,22,0.149,1390,12264
675189432891423576234567198716894253948235617352671849429356781563718924187942365,22,120.301,1138702,10248060
963781524781425369425963187176548293548392671392176845234619758619857432857234916,22,0.808,7319,65634
594783621387621495126495783439817256718256934652934817861542379973168542245379168,22,0.193,917,8015
345261987897534162612789435958342716423617598176895243781953624539426871264178359,22,1.634,8189,73473
816749352497235816352681497973852164164397528528416973281964735735128649649573281,22,0.048,200,1570
529671483671834952834529167967183245183452796452967318345296871296718534718345629,22,0.184,875,7617
942671358583942167671583294357298416164357829298164735419736582825419673736825941,22,0.084,351,2922
182967543345128679976354281469835127721496358853712964594283716238671495617549832,22,0.775,4077,36478
167358294583924176249716538718435962926871345354692781875243619691587423432169857,22,18.747,92591,833081
186392547293745186547681293629453718354817629718926354935174862862539471471268935,22,0.434,1986,17636
549762183138954672627813594475628319286139457391547268764281935953476821812395746,22,0.134,570,4901
735692184296841753148537269829415637514376892673928541482153976967284315351769428,22,0.741,3866,34590
216948375357216984948357261694835712721694853835721649572169438169483527483572196,22,0.042,155,1162
761392485392485761485761392549178236178236549236549178814627953627953814953814627,22,0.080,336,2788
214583679796412538385697421528936147471825963639174852953761284842359716167248395,22,0.101,428,3598
784591236236847159159362784367418592592673841841925367678154923415239678923786415,22,0.046,170,1293
716485932392761548458329176839217465271654389645893721927146853164538297583972614,22,4.677,26814,241087
158324697769185423342796581427619835691538274583472916915843762834267159276951348,22,8.527,69503,625283
296518734743692851815347269438769125967251483152834976381476592674925318529183647,22,0.024,150,1101
936287541827415639145396728351629874269748153478531962584163297792854316613972485,22,0.105,918,8026
758412936936857214214639758675128493493576821821394675582941367149763582367285149,22,64.188,537466,4836966
135947682479628531286513974927861345618354729543792816762185493394276158851439267,22,7.852,46343,416873
964831752752496318318275964295643871436187295871529436549368127683712549127954683,22,0.023,141,1020
875429361429613587613875942962381754547962138381547296158794623236158479794236815,22,0.145,1369,12059
125476983746389512839215674457638129368921745291547836514763298982154367673892451,22,0.046,336,2775
769128534182435697453796821916284753375961482248357169597612348834579216621843975,22,0.027,169,1265
815367942763294185492518673927451368154836297638729514549183726276945831381672459,22,0.027,204,1601
725163984498572316631849257256431879987625143314798562872356491149287635563914728,22,121.509,1116742,10050419
865314297792685431134972568486123975579846312213759684657438129348291756921567843,22,0.279,3154,28161
867293541415876923239451786941568372586732194723914658672349815394185267158627439,22,0.159,1561,13797
971832546382546791456791832764189253819253674523674189298365417635417928147928365,22,0.021,137,995
243579186579186243186243579765831492831492765492765831328954617617328954954617328,22,0.079,677,5875
637925418184763925259418763965842371713596842428371596576289134892134657341657289,22,0.112,1013,8907
693258471741936285825417963572641839164893752389725614958172346436589127217364598,22,0.134,1201,10555
294836157836751492751294638342568719568917243917342865185479326623185974479623581,22,0.019,108,733
582417936417639285639582714263758149758941362941263857826175493394826571175394628,22,0.021,93,619
734689251698521473512743869261435987453897126879216345947168532186352794325974618,22,0.018,84,557
413897526265314879798562341521943687876125934349678152154739268937286415682451793,22,0.033,282,2288
475328691382169574196457283863915427724836159951742368549273816618594732237681945,22,0.016,87,545
497812653635749182128563479562374891743981526819256734376498215251637948984125367,22,29.573,212378,1911141
215748396639215487748639152182497563356182974497356821871964235523871649964523718,22,881.309,8196023,73763984
195462783426837915873159246931245678768913524254786391389521467647398152512674839,22,0.165,1528,13499
652317948173948265489265317215734896347896521968521734826153479531479682794682153,22,177.490,1243270,11189185
126834579834597162597126843945271386271368954368945217613489725489752631752613498,22,0.894,9094,81608
617539284482761593395248716156392478923487651874615329531924867249876135768153942,22,1.729,19577,175939
817496532523871496469532871175689243234157689698243157752918364346725918981364725,22,0.182,1714,15183
974321568213586479865497312659274831742813956138965247597142683386759124421638795,22,5.293,60637,545497
147582936936741285285639147452968371869173452371254869613427598724895613598316724,22,0.079,772,6689
267981534453672981198534672584326719971845326632719845346297158815463297729158463,22,0.019,100,675
364951782827634159591287436789342615432516978156879243248163597613795824975428361,22,0.285,2813,25096
876329145415876239329415786798253614253164978164798523681937452937542861542681397,22,2.963,36782,330815
631827495872594316549613728328759164416382957795461283964138572183275649257946831,22,0.593,6483,58109
897653241536124897241789536759362184184975623623418759312847965478596312965231478,22,0.044,313,2580
984527136631984725527631489215346978346879512879215643758162394162493857493758261,22,0.022,129,928
263879145978514623415362798732981564189456372654237819591643287346728951827195436,22,0.067,554,4773
594371628317286954268549137726895341431762589859413276685934712172658493943127865,22,0.178,1689,14963
523649178718235694964187253852963741396714582471528936647851329185392467239476815,22,0.024,145,1078
682937154154268379379415682546382791823179546791654823468723915915846237237591468,22,0.347,3754,33543
392718564564329781781546392436297158158463279279185436623971845917854623845632917,22,2.251,24445,219783
968754312132698754574312698345261879621879435789435261497523186253186947816947523,22,0.872,9708,87124
536719842179428635248356971924583716617294358853167429485631297792845163361972584,22,0.225,2346,20898
216453879435798126789261345364875912857129634192346587971632458623584791548917263,22,0.136,1350,11926
643897512897251436251643978918532764532476189476918325129365847784129653365784291,22,14.390,120516,1084397
735419286914682735286537914473196528691825473528374691352741869147968352869253147,22,0.066,206,1592
976184235841325967253697814694518372185732649327469158468251793512973486739846521,22,0.453,2292,20417
984621537216537498375498621842316975759284316163975284598142763637859142421763859,22,7.003,23269,209172
518239476239467581467518293823946715946751832751823964675182349394675128182394657,22,0.029,237,1884
574216893389754261126839745958147326417362589632598174845671932761923458293485617,22,0.589,6499,58250
412573896357968412896124357123785964964231578578649123235897641641352789789416235,22,0.023,140,1014
843619752196275843752384196274938615615427389389561274931756428567842931428193567,22,0.024,135,972
754231869896475321312689745543812976128796534967354182675143298431928657289567413,22,0.032,232,1870
493217586172568394685349271317826945549731862268954713726485139931672458854193627,22,0.152,1487,13154
641798325532614897789523416258136749163947582974285631315469278496872153827351964,22,29.395,257444,2316751
328794651497165238561823947146258379739641582852937416983476125215389764674512893,22,0.059,481,4067
473685912865291437921743856196432578587916324342857169239574681618329745754168293,22,0.045,366,3043
916548273237619854845732961684325719523197648791486532452973186168254397379861425,22,0.390,4131,36931
261579834843612975957438216479386521512794683638125497725943168394861752186257349,22,0.123,1145,10082
943528671582617943671934582294185367158376294367249158436892715829751436715463829,22,0.055,439,3713
187925346592634718463871259624318597975246183831759462719562834348197625256483971,22,0.056,424,3555
768124953124953768953768124396872415415396872872415396549637281637281549281549637,22,0.117,1126,9898
279685314865143972413729568987456123546231789321897645192578436634912857758364291,22,1.306,14749,132494
182497356356281794794653182967325841523148967841769523639512478478936215215874639,22,74.952,697307,6275524
764251398893647521125938467948576132657312849231489756382794615516823974479165283,22,0.029,183,1436
951428736428637159637951824514286973379514682286379415795142368142863597863795241,22,0.021,123,843
263158974749632581815497326697321845132584769458976213984763152521849637376215498,22,0.090,808,7041
532179864846235917971648523297481635184356279653792148465923781329817456718564392,22,0.022,135,984
479586312312947865865231479124879653798365124653412798986153247247698531531724986,22,0.268,2904,25893
874659231312487659596231487148576392923814576765392814457963128639128745281745963,21,0.166,1649,14593
127564983839721546465938712651493827394872165278156439946387251512649378783215694,21,5.858,67816,610120
482367951637915824195842376971584263854236719326791548243679185769158432518423697,21,2.852,34071,306415
614958237732461985589273416261845379458397162973126854897632541326514798145789623,21,0.044,361,3028
147256983983147256256983147871462539462539871539871462318724695695318724724695318,21,0.057,459,3895
762891543354762918891354627176489352235176894489235761917548236548623179623917485,21,0.024,164,1244
469271583217358964385496712854629371692137458173845296546912837921783645738564129,21,0.015,74,413
412856793685793124379124856538479612947612385261385479724561938893247561156938247,21,0.047,376,3146
841576923932841567576932814183654279654297138297183645468725391725319486319468752,21,12.606,76195,685492
534628197197354268268917534726149853853276419419583726972431685341865972685792341,21,0.064,535,4573
816574239475923186329618745263851974158497623794362518541739862682145397937286451,21,20.584,177394,1596297
764358291583219467192476385478935612216847953359621874627584139845193726931762548,23,1380.596,10332776,92994750
756298413829134756413567829534672198267981534198345267645729381972813645381456972,21,0.158,631,5432
153489672849627531267513498926175843715834269384296157671358924538942716492761385,21,32.429,280811,2527042
827591436634872915519643728752916384483725169961438257378259641295164873146387592,21,0.253,2549,22704
743856291658192743291347658587619432916234587432785916329478165874561329165923874,21,0.027,172,1319
275968431143275689968143752317526948894317265526894173659481327481732596732659814,21,0.032,229,1843
679354812345821679812697345793485126126739458458162793581276934934518267267943581,21,0.075,683,5911
794286351153794682286153497625319874478625913319478526937842165842561739561937248,21,0.017,103,693
167529483952483671348671529715942368294368157836157942681795234423816795579234816,21,0.119,1094,9615
219634578758129634364578129475281396936745281821396745582913467193467852647852913,21,0.016,85,537
826143957314579826957268314269481573573692148148735269731956482695824731482317695,21,0.117,1053,9238
753681942942573861861492753385916274196724385274835196629347518518269437437158629,21,7.568,90750,816491
463528197971643825258791346714362958589174263632859471897416532146235789325987614,21,0.411,4092,36620
561249387492873615738156924915432876687591243324768159259384761843617592176925438,21,0.041,323,2680
485329716293761584617548392529136847748952163361874925936417258174285639852693471,21,0.294,3090,27590
265374198189526734743918256326497581974851362518632947432789615651243879897165423,21,0.372,2462,21924
412978536635214978879536214758623491326491857194857623981765342243189765567342189,21,0.076,252,2052
451728369782639145693415278536841792814972653927563481165284937379156824248397516,21,0.125,585,5029
215439876768521439394876521431987652879652143526143987983765214142398765657214398,21,0.113,515,4398
347285196916734582852691437128946753469357218573812649681479325235168974794523861,21,0.153,702,6084
956143827872596431413782965164378592529614783738259146347825619691437258285961374,21,0.078,309,2555
587129643463758921291346857348975216126834579759612438614583792835297164972461385,22,110.918,844576,7600932
432865791179432658865179324758391246624758913391624587987213465546987132213546879,21,0.104,902,7870
612897453543261798978354162739542816186973245425618379264189537891735624357426981,21,0.021,129,923
981342675432675891765891342596418723273956418148723956619284537357169284824537169,21,0.034,205,1607
813495276945627831267183954524876319391254768786931542472368195159742683638519427,21,0.081,713,6161
965481237481273956273965418812739645739654821654812793396548172127396584548127369,21,0.016,86,520
583246917917583246246917583169875432432169875875432169354621798798354621621798354,21,1.050,12140,109034
385617294761429538942853176196342857234785619578961423629534781817296345453178962,21,0.021,108,724
216874395935261487847953126624738951591642873783519264379125648152486739468397512,21,0.021,132,927
845271936172369854963548127658124793421937685739856412386415279297683541514792368,21,0.048,362,3032
319472856724856931568931472851293647932647185476185293645318729297564318183729564,21,0.027,207,1604
187953642539426871264718395641587923875239416392164758418375269926841537753692184,21,0.026,177,1328
912648735357912864648357291483579612126483957579126348264835179791264583835791426,21,0.184,1733,15360
193462578857193624462857931315249867786315492249786153674538219538921746921674385,21,0.023,138,1006
726534891819627453435918762972346518643185927581279634197462385264853179358791246,21,0.016,83,536
192368745368745192745192368279816534534279816816534279483957621957621483621483957,21,0.022,121,880
857432916619875324423691758782314569341956287965728143598247631274163895136589472,21,0.056,479,4057
728356149365149782194782356819527463572463891436891527657934218281675934943218675,21,0.049,389,3260
935784216748216953261953784826139547574862139193547862357428691619375428482691375,21,31.884,283045,2547162
948673521215894673736521894159748236362915748487236915873162459621459387594387162,21,0.058,472,4020
639218574218574639574639218827453961961827453453961827346192785192785346785346192,21,0.031,219,1707
231469758758132964964857231319746582582913647647285319823691475475328196196574823,21,1.845,21340,191832
283576941941832657657419283519324876432768519876195432124683795795241368368957124,21,0.058,508,4332
415968273372415869968372514296537148537841692841296735684729351729153486153684927,21,4.267,21159,190178
581649237723815649964237815645392178239178456817456392172584963396721584458963721,21,0.069,261,2092
183964275694572318752813469378149526419625837265738941827391654546287193931456782,21,0.197,814,7077
987326541623514798415789362876432915159678423234951687341895276598267134762143859,21,0.220,1022,8964
862519743473682519159743682947836125386125497215497836594378261738261954621954378,21,10.331,82971,746505
642351978531879264789462153415937682826145739397286541173698425254713896968524317,21,0.140,1354,11950
376918245425376198918425736284753619753169824169284573892547361547631982631892457,21,0.117,1202,10561
982567413567413982413982567629175834175834629834629175248796351796351248351248796,21,0.033,218,1733
647385219583912647219746583351429768924867351768153924132694875875231496496578132,21,0.140,1235,10872
417693582396285417582714396974368125863521974125479863751946238238157649649832751,21,22.306,168862,1519496
591876342423159876768342159842935617359617284176284935917468523235791468684523791,21,0.094,831,7234
125397486864251973739648512658912734347586129291473865972834651483165297516729348,21,0.051,356,2953
795218346463795821218463579632954718187632495954187263321546987879321654546879132,21,0.036,254,2057
731458962296731584458296317123875496875649231649123758984362175362517849517984623,21,0.023,134,955
561374982829615743437298156143827695956431278782569314295146837614783529378952461,21,0.042,322,2667
548976312679132485231845796163428579824759631957361248396214857412587963785693124,21,0.121,1132,9953
634579182812346597957128364285614973461937825793852641376295418148763259529481736,21,0.059,493,4191
519284673842367519673951842498672135726513498135849726287136954954728361361495287,21,0.495,5323,47672
938476215251398764746521983895763142673214859124985637582639471417852396369147528,21,5.256,62070,558404
275964183138752469496381257384517926751629348962843715849135672627498531513276894,21,0.157,1593,14093
692731854173485269548926317985267143431859672726314598814592736259673481367148925,21,0.073,592,5072
346895217217634958958721346734569821695182734821473695173946582582317469469258173,21,0.077,632,5458
698571234715423698234869715156734982982615347347298156823956471569147823471382569,21,0.934,10218,91712
857416329164932857329785164716243985432598716985671432643829571571364298298157643,21,0.130,1116,9794
196423578578691324324875196632754819819236457457918632245187963963542781781369245,21,0.027,196,1515
976245813452813697138697245581936472724158936369472158647521389215389764893764521,21,0.017,85,527
964371825317582469528946713275698341143257986689134572732865194491723658856419237,21,0.054,473,4054
985234167342617958176598324829346715751982436463175892238461579614759283597823641,21,0.082,705,6123
128963547547218693693457128986345271435721986271896435819634752364572819752189364,21,0.152,1470,12994
639428715571936248824175396795643182218597463346812957152769834483251679967384521,21,5.295,64249,578002
736189254425736891189425367912543786678912435543678129861294573357861942294357618,21,0.188,827,7197
742958361361247859859163742974581236236479185185632974618324597597816423423795618,21,0.168,750,6494
425319876931768425876254931593871642642935187187426593318647259259183764764592318,21,0.129,493,4183
265874319913526847748391562489213756132765984657948231326457198574189623891632475,21,5.944,31467,282964
345192867867345192192867345519286734286734519734519286451928673928673451673451928,21,57.051,489744,4407451
372546198981273564645189237459318672726954381813627945598731426137462859264895713,21,0.184,1743,15462
615942387294837516783156492956428731842371659137569248469283175328715964571694823,21,0.025,168,1279
534218769812697543796435821271956438659384217483172695167549382328761954945823176,21,0.100,852,7426
529678134768341925431259867843512679152796348976483251297864513315927486684135792,21,0.034,265,2145
836219475129457368547386291275648913391725684468931752784163529613592847952874136,21,0.030,191,1479
912857436857436912436912857281745693745693281693281745564329178178564329329178564,21,0.024,150,1103
483576912129384567675921348836157429751492683294638175948763251512849736367215894,21,0.519,2598,23141
514936278278415639639872514821354967967128453453769821792581346185643792346297185,21,0.105,924,8062
149628375357941862826753194273195486591864237468372519715489623984236751632517948,21,0.068,625,5400
946135872872964153153827946697341285285679314314258697768493521521786439439512768,21,0.246,1258,11075
928734156615892473347561289862479315794153628531286947489317562256948731173625894,21,0.080,339,2823
985176342423895671716243598267384915834519726159627483372458169548961237691732854,21,0.530,2583,23002
374162985859347612126895437593714826268539174741286359937421568412658793685973241,21,0.130,622,5341
627851349493726815158394762984632157236175498571489623765918234342567981819243576,21,0.204,793,6901
824175693157369428396842751712653984489721536635498217943287165561934872278516349,21,0.030,107,705
369524817425817963718963524571638249942175638836249175183496752257381496694752381,21,0.082,353,2968
324586971719324658586719432932458167671932845458671293193245786245867319867193524,21,0.044,170,1298
185279643634158279297643158413582796769431582528796431351827964946315827872964315,21,0.348,1646,14558
256483179483917562917256834325748916691325487748691253832174695569832741174569328,21,0.191,824,7176
691482573537961824842357619378195462426738951915246387269874135784513296153629748,21,0.953,4788,42842
184692753629735184753148629972351468468927315315486972237514896541869237896273541,21,0.029,104,697
764831529529647183183295764376189452452763918918524376291456837837912645645378291,21,2.023,14180,127365
934518762672934158518672394186729435729345816345186279451867923867293541293451687,21,0.477,5084,45514
194276538726385491835914627413769285582143976679852314257438169961527843348691752,21,0.816,9189,82447
261937458973548126584216397197385642358462719426179835735824961619753284842691573,21,1.306,14425,129580
562894713137265849498731256325486197971523468684179532819357624246918375753642981,21,0.048,365,3056
581264379642379158793158264416792583835641792927583641269837415154926837378415926,21,0.016,81,491
968347521743512896215869374432951768687234915159786243874123659596478132321695487,21,0.054,461,3892
134659782278413965596827341985274613361598427742136859829741536417365298653982174,21,0.099,841,7312
165327984327948156948165372512734869734896521896512743479681235253479618681253497,21,0.083,783,6809
294867153135942768786351249847613925361529874952478316428736591519284637673195482,22,309.828,2941048,26469186
368172594217549638954683127421958376736214985895367241689731452173425869542896713,21,0.235,2336,20793
943172865568439712217685349724518693851963427396247158182356974479821536635794281,21,0.046,343,2838
461782539872359461539641872147823956956417283283596147718235694694178325325964718,21,3.219,36657,329670
639124857241587693875963214492871365718635429356249781964712538127358946583496172,21,0.023,128,920
397542681254186379618973245761394852439258716825617493182769534976435128543821967,21,0.453,4584,41018
756912834483756129912483567867529341134867295529134678241378956378695412695241783,21,0.022,129,907
481579236579632184632481975958267341143958762267143859894725613316894527725316498,21,0.260,2694,23989
837659214241387596569421873786594132954213768123876945492138657675942381318765429,21,0.017,91,562
435962178269781453187534296394276815672158349851493627548329761716845932923617584,21,6.830,50272,452175
137465982654298137982713654468329715715846293293571468321657849849132576576984321,21,0.039,99,677
183254679542967183679318542257896314314725968968431257891543726435672891726189435,21,0.062,254,2060
851276394943815726267934185796348512384152679125769438639481257572693841418527963,21,0.404,1853,16448
872691435543278961196345728931524687425867319768139254284716593617953842359482176,21,0.041,160,1189
862534197917286435345791682531679824796428351284153976423915768678342519159867243,21,0.066,280,2250
987623541451798326236145897872436159364951782519287634198372465723564918645819273,21,1.493,8288,74336
451873629378296415692154387786429531924315768513687942137968254869542173245731896,21,13.821,87139,783984
985472613631589247274136958193825476528764139467391582359248761716953824842617395,21,0.272,3199,28536
325179684971648532846523197419862375753914826268357941582731469694285713137496258,21,0.054,434,3676
298736451541298376736541928173854269629173584854629713417985632362417895985362147,21,0.028,171,1318
146729583385614792297538641728453916534961827619872435873145269451296378962387154,21,0.038,299,2436
597642831642138795138597246719254368254863917863719452326981574981475623475326189,21,0.117,1060,9305
376915482428763519591284367765149238283657941914832756142378695659421873837596124,21,0.255,2620,23321
598671423617432598423589617869714352741325869352896741976143285285967134134258976,21,3.912,45435,408686
